step,herbivores,predators,resource_biomass,resource_fraction,mean_herbivore_energy,mean_predator_energy,mean_herbivore_speed,mean_predator_speed,herbivore_births,predator_births,herbivore_deaths,predator_deaths,kills
202,3,10,110591.84723441892,0.998697526795541,104.0548784947373,56.52847439193381,1.9215812482471708,2.1890584750983764,0,0,0,0,0
203,3,10,110595.65370200745,0.9987319010271102,105.01333400998804,55.36118216702414,1.9215812482471708,2.1890584750983764,0,0,0,0,0
204,3,10,110599.1950522966,0.9987638811220606,105.9733217733949,54.118877025280554,1.9215812482471708,2.1890584750983764,0,0,0,0,0
205,3,8,110603.75841249368,0.9988050904576189,106.9259324286124,66.24994252003115,1.9215812482471708,2.2302791950272876,0,0,0,2,0
206,3,8,110606.7978137203,0.9988325377113169,107.86879730192474,65.07839726431487,1.9215812482471708,2.2302791950272876,0,0,0,0,0
207,3,8,110609.5988597735,0.9988578325032542,108.81749189735672,63.866242624491434,1.9215812482471708,2.2302791950272876,0,0,0,0,0
208,3,8,110612.23592355664,0.9988816464564894,109.75890642711396,62.59433771552069,1.9215812482471708,2.2302791950272876,0,0,0,0,0
209,3,8,110614.65477412459,0.9989034898395263,110.70723808724186,61.382466144527434,1.9215812482471708,2.2302791950272876,0,0,0,0,0
210,3,8,110616.94498123587,0.9989241715103282,111.645953707101,60.17703361929887,1.9215812482471708,2.2302791950272876,0,0,0,0,0
211,3,8,110619.0861081893,0.9989435069156625,112.42087012112034,58.905128710328114,1.9215812482471708,2.2302791950272876,0,0,0,0,0
212,3,8,110621.12067820088,0.9989618800606046,113.1048747685068,57.692974070504675,1.9215812482471708,2.2302791950272876,0,0,0,0,0
213,3,8,110623.0102410109,0.9989789437208316,113.79146747423073,56.42106916153392,1.9215812482471708,2.2302791950272876,0,0,0,0,0
214,2,8,110624.76581304042,0.9989947973799199,104.31413725867755,60.412354238848216,1.9410393203572778,2.2302791950272876,0,0,1,0,1
215,2,8,110629.44246633,0.999037029806548,104.78586018177397,59.208546680259715,1.9410393203572778,2.2302791950272876,0,0,0,0,0
216,2,8,110633.79627050566,0.9990763467505281,105.36332067910966,58.03700142454343,1.9410393203572778,2.2302791950272876,0,0,0,0,0
217,2,8,110637.7010335878,0.9991116086376417,105.72915606406505,56.83840895218227,1.9410393203572778,2.2302791950272876,0,0,0,0,0
218,2,8,110641.31411063224,0.9991442364596615,106.19749774888643,55.6003913127238,1.9410393203572778,2.2302791950272876,0,0,0,0,0
219,2,7,110644.64779585297,0.999174341239248,106.67183514517757,62.162300560740405,1.9410393203572778,2.2497976640959014,0,0,0,1,0
220,2,7,110647.68692759478,0.9992017860593686,107.14396063749334,60.93787509231779,1.9410393203572778,2.2497976640959014,0,0,0,0,0
221,2,7,110650.42371877111,0.9992265005988894,107.62089038014832,59.67124752159013,1.9410393203572778,2.2497976640959014,0,0,0,0,0
222,2,7,110652.88551427564,0.9992487317953413,108.10081091839854,58.404619950862475,1.9410393203572778,2.2497976640959014,0,0,0,0,0
223,3,7,110655.13922154703,0.9992690838550486,63.718360808934825,57.13799238013481,1.874444338482953,2.2497976640959014,1,0,0,0,0
224,3,7,110654.68190261367,0.9992649540453101,64.56351216453923,55.90541955666425,1.874444338482953,2.2497976640959014,0,0,0,0,0
225,3,7,110654.13220731878,0.9992599900326345,65.43081986489645,54.71925745788758,1.874444338482953,2.2497976640959014,0,0,0,0,0
226,3,7,110653.64275426255,0.999255570036324,66.29452185528253,53.45262988715991,1.874444338482953,2.2497976640959014,0,0,0,0,0
227,3,7,110653.1535935782,0.9992511526802723,67.16679644419538,52.18600231643226,1.874444338482953,2.2497976640959014,0,0,0,0,0
228,3,7,110652.78096401357,0.9992477876562319,68.09197955660132,50.95810305371863,1.874444338482953,2.2497976640959014,0,0,0,0,0
229,3,6,110652.34177605325,0.999243821577893,68.95870400950663,58.02014833926591,1.874444338482953,2.264830798358549,0,0,0,1,0
230,3,6,110651.97555639039,0.999240514438346,69.81701238326652,56.80215041533426,1.874444338482953,2.264830798358549,0,0,0,0,0
231,3,6,110651.68429381217,0.999237884197295,70.66447417324659,55.580642159492555,1.874444338482953,2.264830798358549,0,0,0,0,0
232,3,6,110651.42060751587,0.9992355029833218,71.50948732233735,54.313950877634475,1.874444338482953,2.264830798358549,0,0,0,0,0
233,3,6,110651.18557470862,0.9992333805241244,72.35082319614607,53.04725959577638,1.874444338482953,2.264830798358549,0,0,0,0,0
234,3,6,110650.97668888529,0.999231494184757,73.18791636231099,51.78056831391829,1.874444338482953,2.264830798358549,0,0,0,0,0
235,3,6,110650.81225856938,0.9992300092999853,74.01560798064294,50.55360757052682,1.874444338482953,2.264830798358549,0,0,0,0,0
236,3,6,110650.67027630373,0.9992287271318953,74.83739250481098,49.38079267261154,1.874444338482953,2.264830798358549,0,0,0,0,0
237,3,6,110650.51462789654,0.9992273215519796,75.66011151986042,48.15928441676984,1.874444338482953,2.264830798358549,0,0,0,0,0
238,3,6,110650.39710905982,0.9992262603004088,76.47224614462421,46.89259313491175,1.874444338482953,2.264830798358549,0,0,0,0,0
239,3,6,110650.26269396264,0.9992250464674864,77.28441214462802,45.67108487907004,1.874444338482953,2.264830798358549,0,0,0,0,0
240,2,6,110650.15621369539,0.9992240848995028,78.56417536442268,51.373286887665564,1.842996921439859,2.264830798358549,0,0,1,0,1
241,2,6,110652.52941736937,0.999245516069151,79.42662579145451,50.20434552128693,1.842996921439859,2.264830798358549,0,0,0,0,0
242,2,6,110654.69829219865,0.9992651020511388,80.28251384645445,49.07163858694519,1.842996921439859,2.264830798358549,0,0,0,0,0
243,3,6,110656.66437205189,0.9992828566970373,45.42420009858413,47.94298441260961,1.8964485700693992,2.264830798358549,1,0,0,0,0
244,3,6,110656.01909010901,0.999277029490995,46.21440488621923,46.76471702714459,1.8964485700693992,2.264830798358549,0,0,0,0,0
245,3,6,110655.48019936861,0.9992721630486386,46.985305715277555,45.54320877130288,1.8964485700693992,2.264830798358549,0,0,0,0,0
246,3,6,110654.82892331602,0.999266281712905,47.77477306133306,44.32521084737122,1.8964485700693992,2.264830798358549,0,0,0,0,0
247,3,5,110654.18924446907,0.9992605051055116,48.56676586202088,52.023127678363494,1.8964485700693992,2.30034755538779,0,0,0,1,0
248,3,5,110653.54617767426,0.9992546979033208,49.36428346212049,50.791132102351966,1.8964485700693992,2.30034755538779,0,0,0,0,0
249,3,5,110652.91333349614,0.9992489830162713,50.163844960699585,49.50070449682871,1.8964485700693992,2.30034755538779,0,0,0,0,0
250,3,5,110652.33041549388,0.9992437189865825,50.95548599683025,48.258406447593686,1.8964485700693992,2.30034755538779,0,0,0,0,0
251,3,5,110651.77261927734,0.9992386818186914,51.743144545457234,47.03105910942611,1.8964485700693992,2.30034755538779,0,0,0,0,0
252,3,5,110651.24220932896,0.9992338919619626,52.52537792243271,45.79906353341458,1.8964485700693992,2.30034755538779,0,0,0,0,0
253,3,5,110650.73986659921,0.9992293555657058,53.30099409361284,44.56706795740306,1.8964485700693992,2.30034755538779,0,0,0,0,0
254,3,5,110650.28901283325,0.9992252841395359,54.063269281995225,43.33572329510686,1.8964485700693992,2.30034755538779,0,0,0,0,0
255,3,5,110649.91961003128,0.9992219482547131,54.803737845035954,42.0452956895836,1.8964485700693992,2.30034755538779,0,0,0,0,0
256,3,5,110649.53100663413,0.9992184389792887,55.54292349630233,40.974732244307006,1.8964485700693992,2.30034755538779,0,0,0,0,0
257,3,5,110649.20921623819,0.999215533057373,56.26146743588503,39.74738490613943,1.8964485700693992,2.30034755538779,0,0,0,0,0
258,3,5,110648.9321751958,0.9992130312436248,56.9626235283047,38.62260182964319,1.8964485700693992,2.30034755538779,0,0,0,0,0
259,3,5,110648.64477374291,0.9992104358703909,57.65783575332671,37.49781875314695,1.8964485700693992,2.30034755538779,0,0,0,0,0
260,3,5,110648.35275437639,0.9992077987951777,58.345583650106846,36.31395273342366,1.8964485700693992,2.30034755538779,0,0,0,0,0
261,3,5,110647.99702881085,0.9992045864223726,59.039620555845794,35.130086713700365,1.8964485700693992,2.30034755538779,0,0,0,0,0
262,3,5,110647.55968315626,0.9992006369809399,59.7447677313252,33.83965910817711,1.8964485700693992,2.30034755538779,0,0,0,0,0
263,3,5,110647.13064798513,0.9991967625871665,60.44173030638956,32.59736105894208,1.8964485700693992,2.30034755538779,0,0,0,0,0
264,3,5,110646.72195921071,0.999193071931133,61.1272247003665,31.30693345341882,1.8964485700693992,2.30034755538779,0,0,0,0,0
265,2,5,110648.41957053918,0.999208402177237,73.5564243824698,30.016505847895566,1.842996921439859,2.30034755538779,0,0,1,0,0
266,2,4,110649.99637980797,0.9992226415226892,74.33176399388523,36.15826962733938,1.842996921439859,2.3506937315276684,0,0,0,1,0
267,2,4,110651.42186761808,0.9992355143626501,75.10062831910585,34.93184696942274,1.842996921439859,2.3506937315276684,0,0,0,0,0
268,2,4,110652.7211062695,0.9992472471120376,75.85836487337984,33.626573977311494,1.842996921439859,2.3506937315276684,0,0,0,0,0
269,2,4,110653.91870924078,0.9992580620423911,76.59978393927581,32.32130098520024,1.842996921439859,2.3506937315276684,0,0,0,0,0
270,2,4,110654.9645245324,0.9992675062570539,77.34442118588161,31.016027993088993,1.842996921439859,2.3506937315276684,0,0,0,0,0
271,2,4,110655.88556685411,0.999275823711837,78.08707433388064,29.710755000977745,1.842996921439859,2.3506937315276684,0,0,0,0,0
272,2,4,110656.67198791807,0.9992829254719688,78.8343571111955,28.405482008866493,1.842996921439859,2.3506937315276684,0,0,0,0,0
273,2,4,110657.3140149476,0.9992887232845794,79.58839753877847,27.17324905364491,1.842996921439859,2.3506937315276684,0,0,0,0,0
274,2,4,110657.74329996582,0.9992925999345922,80.3774839527724,25.941016098423326,1.842996921439859,2.3506937315276684,0,0,0,0,0
275,1,4,110658.13173854418,0.9992961077216237,76.82330862451006,35.16793337618711,1.7412543747343034,2.3506937315276684,0,0,1,0,1
276,1,4,110660.68681860469,0.9993191813224451,77.83603636930212,33.86266038407586,1.7412543747343034,2.3506937315276684,0,0,0,0,0
277,1,4,110663.0339223607,0.9993403767972914,78.8469877675804,32.71009140519304,1.7412543747343034,2.3506937315276684,0,0,0,0,0
278,1,2,110665.84856377816,0.9993657943619015,79.86970452965457,63.130974970579636,1.7412543747343034,2.3532687034582924,0,0,0,2,0
279,1,2,110667.75804133882,0.9993830378618972,80.89245229640085,61.761938084350255,1.7412543747343034,2.3532687034582924,0,0,0,0,0
280,1,2,110669.48828300339,0.9993986627756171,81.92624895387591,60.53898127190021,1.7412543747343034,2.3532687034582924,0,0,0,0,0
281,1,1,110671.05758285998,0.9994128343074684,82.96766015795502,119.04016096138317,1.7412543747343034,2.3605164413537336,0,0,0,1,0
282,1,1,110672.51002401777,0.9994259505491117,83.99443421718672,118.04251552907473,1.7412543747343034,2.3605164413537336,0,0,0,0,0
283,1,1,110673.84052350977,0.9994379655989123,85.01596966830236,116.74945538063103,1.7412543747343034,2.3605164413537336,0,0,0,0,0
284,1,1,110675.05265646527,0.9994489117420058,86.03606740064536,115.45639523218733,1.7412543747343034,2.3605164413537336,0,0,0,0,0
285,1,1,110676.14281489985,0.9994587563965591,87.06337712609042,114.16333508374363,1.7412543747343034,2.3605164413537336,0,0,0,0,0
286,1,1,110677.11939582898,0.9994675753916571,88.09848114806192,112.87027493529993,1.7412543747343034,2.3605164413537336,0,0,0,0,0
287,1,1,110677.99865128301,0.9994755154909439,89.13609196591176,111.8726295029915,1.7412543747343034,2.3605164413537336,0,0,0,0,0
288,1,1,110678.77756794944,0.9994825494827597,90.18340772517584,110.5795693545478,1.7412543747343034,2.3605164413537336,0,0,0,0,0
289,1,1,110679.44538350317,0.9994885801781369,91.25317460856316,109.2865092061041,1.7412543747343034,2.3605164413537336,0,0,0,0,0
290,1,1,110680.02665817508,0.9994938293677629,92.33425767673482,107.9934490576604,1.7412543747343034,2.3605164413537336,0,0,0,0,0
291,1,1,110680.52701008542,0.9994983477859636,93.42733328593535,106.99580362535197,1.7412543747343034,2.3605164413537336,0,0,0,0,0
292,1,1,110680.98799239543,0.9995025106777536,94.50791521394133,105.70274347690827,1.7412543747343034,2.3605164413537336,0,0,0,0,0
293,1,1,110681.41336332084,0.9995063519816273,95.57554577093985,104.40968332846457,1.7412543747343034,2.3605164413537336,0,0,0,0,0
294,1,1,110681.80631795645,0.999509900550826,96.63002934198698,103.11662318002087,1.7412543747343034,2.3605164413537336,0,0,0,0,0
295,1,1,110682.14123547477,0.9995129250169652,97.69101740620366,101.82356303157717,1.7412543747343034,2.3605164413537336,0,0,0,0,0
296,1,1,110682.40198244149,0.9995152796873797,98.77292214335624,100.53050288313347,1.7412543747343034,2.3605164413537336,0,0,0,0,0
297,1,1,110682.61316545817,0.999517186771507,99.86276148569756,99.23744273468976,1.7412543747343034,2.3605164413537336,0,0,0,0,0
298,1,1,110682.77966672352,0.9995186903579474,100.95997986578944,97.94438258624606,1.7412543747343034,2.3605164413537336,0,0,0,0,0
299,1,1,110682.93203686143,0.999520066333516,102.0460250024934,96.65132243780236,1.7412543747343034,2.3605164413537336,0,0,0,0,0
300,1,1,110683.05304794872,0.9995211591217876,103.1339457234279,95.35826228935866,1.7412543747343034,2.3605164413537336,0,0,0,0,0
301,1,1,110683.12746001648,0.9995218310985191,104.23630044927783,94.06520214091496,1.7412543747343034,2.3605164413537336,0,0,0,0,0
302,1,1,110683.15826643584,0.9995221092952904,105.35378589834964,93.06755670860653,1.7412543747343034,2.3605164413537336,0,0,0,0,0
303,1,1,110683.1889777735,0.9995223866334282,106.45891513998137,91.77449656016283,1.7412543747343034,2.3605164413537336,0,0,0,0,0
304,1,1,110683.20211676799,0.9995225052848625,107.56434909060818,90.48143641171913,1.7412543747343034,2.3605164413537336,0,0,0,0,0
305,1,1,110683.20347530866,0.9995225175531376,108.66752376566139,89.18837626327543,1.7412543747343034,2.3605164413537336,0,0,0,0,0
306,1,1,110683.22666519646,0.9995227269689686,109.74637131116398,87.89531611483173,1.7412543747343034,2.3605164413537336,0,0,0,0,0
307,1,1,110683.28862086448,0.9995232864584244,110.7888232719722,86.60225596638803,1.7412543747343034,2.3605164413537336,0,0,0,0,0
308,1,1,110683.36020427084,0.9995239328909841,111.81398951525722,85.30919581794433,1.7412543747343034,2.3605164413537336,0,0,0,0,0
309,1,1,110683.3828974251,0.9995241378210725,112.86273539595385,84.01613566950063,1.7412543747343034,2.3605164413537336,0,0,0,0,0
310,1,1,110683.4468298967,0.9995247151620146,113.87572928584268,82.72307552105693,1.7412543747343034,2.3605164413537336,0,0,0,0,0
311,1,1,110683.54311016761,0.9995255846191295,114.8580709574917,81.43001537261323,1.7412543747343034,2.3605164413537336,0,0,0,0,0
312,1,1,110683.5900441397,0.9995260084554523,115.865726326969,80.4323699403048,1.7412543747343034,2.3605164413537336,0,0,0,0,0
313,1,1,110683.65425993812,0.9995265883549717,116.85568651981525,79.1393097918611,1.7412543747343034,2.3605164413537336,0,0,0,0,0
314,1,1,110683.77406227175,0.9995276702276169,117.80154740748429,77.8462496434174,1.7412543747343034,2.3605164413537336,0,0,0,0,0
315,1,1,110683.87523670934,0.9995285838814089,118.7531188820506,76.5531894949737,1.7412543747343034,2.3605164413537336,0,0,0,0,0
316,1,1,110684.00400035534,0.9995297466790113,119.68016286550018,75.26012934653,1.7412543747343034,2.3605164413537336,0,0,0,0,0
317,1,1,110684.1792258833,0.9995313290497355,120.56932374182318,73.96706919808629,1.7412543747343034,2.3605164413537336,0,0,0,0,0
318,1,1,110684.39062292746,0.9995332380666336,121.42662140621088,72.67400904964259,1.7412543747343034,2.3605164413537336,0,0,0,0,0
319,1,1,110684.61634585496,0.9995352764531429,122.2665427103307,71.38094890119889,1.7412543747343034,2.3605164413537336,0,0,0,0,0
320,1,1,110684.8203883976,0.999537119055358,123.11432750233108,70.08788875275519,1.7412543747343034,2.3605164413537336,0,0,0,0,0
321,1,1,110685.02455433109,0.999538962771852,123.95674318484872,68.79482860431149,1.7412543747343034,2.3605164413537336,0,0,0,0,0
322,1,1,110685.22360445984,0.9995407602901706,124.79832274842397,67.50176845586779,1.7412543747343034,2.3605164413537336,0,0,0,0,0
323,1,1,110685.41259699248,0.999542466983563,125.64360877607378,66.20870830742409,1.7412543747343034,2.3605164413537336,0,0,0,0,0
324,1,1,110685.58742739333,0.9995440457860996,126.49676824984547,64.91564815898039,1.7412543747343034,2.3605164413537336,0,0,0,0,0
325,1,1,110685.74525177182,0.9995454710160817,127.36126608020567,63.622588010536695,1.7412543747343034,2.3605164413537336,0,0,0,0,0
326,1,1,110685.87650798587,0.9995466563227714,128.24533779077024,62.329527862093,1.7412543747343034,2.3605164413537336,0,0,0,0,0
327,1,1,110686.00580618058,0.9995478239476054,129.13398633232927,61.03646771364931,1.7412543747343034,2.3605164413537336,0,0,0,0,0
328,1,1,110686.11516951685,0.9995488115510879,130.0405928648985,59.743407565205615,1.7412543747343034,2.3605164413537336,0,0,0,0,0
329,1,1,110686.21312519537,0.9995496961379388,130.96099531861447,58.45034741676192,1.7412543747343034,2.3605164413537336,0,0,0,0,0
330,0,1,110686.29596229427,0.9995504441967502,0.0,98.97064701103992,0.0,2.3605164413537336,0,0,1,0,1
331,0,1,110688.97198170701,0.9995746099380413,0.0,97.67758686259621,0.0,2.3605164413537336,0,0,0,0,0
332,0,1,110691.52841310407,0.9995976957420811,0.0,96.67994143028778,0.0,2.3605164413537336,0,0,0,0,0
333,0,1,110693.96978351392,0.9996197424901125,0.0,95.68229599797935,0.0,2.3605164413537336,0,0,0,0,0
334,0,1,110696.30042334093,0.999640789287768,0.0,94.38923584953565,0.0,2.3605164413537336,0,0,0,0,0
335,0,1,110698.52447966143,0.9996608735851397,0.0,93.09617570109195,0.0,2.3605164413537336,0,0,0,0,0
336,0,1,110700.64592883617,0.999680031290676,0.0,91.80311555264825,0.0,2.3605164413537336,0,0,0,0,0
337,0,1,110702.66858841962,0.9996982968787284,0.0,90.51005540420455,0.0,2.3605164413537336,0,0,0,0,0
338,0,1,110704.59612835238,0.9997157034906242,0.0,89.21699525576085,0.0,2.3605164413537336,0,0,0,0,0
339,0,1,110706.43208142825,0.9997322830291892,0.0,87.92393510731715,0.0,2.3605164413537336,0,0,0,0,0
340,0,1,110708.17985303217,0.9997480662466856,0.0,86.92628967500872,0.0,2.3605164413537336,0,0,0,0,0
341,0,1,110709.8427301504,0.9997630828261791,0.0,85.92864424270029,0.0,2.3605164413537336,0,0,0,0,0
342,0,1,110711.423889659,0.9997773614563874,0.0,84.63558409425659,0.0,2.3605164413537336,0,0,0,0,0
343,0,1,110712.92640590126,0.9997909299001076,0.0,83.63793866194816,0.0,2.3605164413537336,0,0,0,0,0
344,0,1,110714.35325756852,0.9998038150563541,0.0,82.64029322963972,0.0,2.3605164413537336,0,0,0,0,0
345,0,1,110715.70733390364,0.9998160430163783,0.0,81.64264779733129,0.0,2.3605164413537336,0,0,0,0,0
346,0,1,110716.99144024945,0.9998276391137739,0.0,80.64500236502286,0.0,2.3605164413537336,0,0,0,0,0
347,0,1,110718.20830296868,0.9998386279689069,0.0,79.64735693271443,0.0,2.3605164413537336,0,0,0,0,0
348,0,1,110719.36057376461,0.999849033527932,0.0,78.649711500406,0.0,2.3605164413537336,0,0,0,0,0
349,0,1,110720.45083343444,0.9998588790966882,0.0,77.3566513519623,0.0,2.3605164413537336,0,0,0,0,0
350,0,1,110721.48159509062,0.9998681873697887,0.0,76.35900591965387,0.0,2.3605164413537336,0,0,0,0,0
